Country,Invoice_Month,O&D_Net_Count,PNR,Primary_Product_Code,Carrier_Code_Validating,Low_Cost_Indicator,Abonnement_SNCF,Carrier_Validating,Departure_Date,Arrival_Date,Ticket_Number,Origin_City,Destination_City,Origin_Country,Destination_Country,Origin_Region,Destination_Region,Directional_City_Pair,Class_Type,O&D_Class_of_Service_Invoice_Predominant,Round_Trip_Indicator,Exchange_Refund_Code,Reason_Code_Description,Booking_Date,Invoice_Date,Client_ID_Name,Level_4_Division_code,Level_4_Division_Desc,Level_12_CDR_Code,Customer_Defined_05,Customer_Defined_06,O&D_Mileage
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-12,9/12/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/19/2022,8/19/2022,ORANGE SA,AA,Orange France,NL3QB,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-04,10/4/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/30/2022,8/31/2022,ORANGE SA,AA,Orange France,EAYJG,FORMATION,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-11,9/11/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/8/2022,8/8/2022,ORANGE SA,AA,Orange France,NL7DA,ACTIVITE_EQUIPE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-18,9/18/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,Blank,,8/10/2022,8/10/2022,ORANGE SA,AA,Orange France,CLXAT,REUNION_IRP_MANDATS_SOC,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,Blank,,8/10/2022,8/11/2022,ORANGE SA,AA,Orange France,CLXAT,REUNION_IRP_MANDATS_SOC,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/9/2022,8/9/2022,ORANGE SA,AA,Orange France,PRMIC,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/29/2022,8/29/2022,ORANGE SA,AA,Orange France,PRMGS,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Air,,,,AIR FRANCE,2022-08-30,8/30/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/29/2022,8/29/2022,ORANGE SA,AA,Orange France,BYH00,REUNION_INTERNE,,373
FRANCE,202208 - août,1,,Air,,,,AIR FRANCE,2022-09-20,9/20/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/25/2022,8/26/2022,ORANGE SA,AA,Orange France,A9EPD,REUNION_EXTERNE,,373
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/1/2022,8/1/2022,ORANGE SA,AA,Orange France,ANPVK,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-25,8/25/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/11/2022,8/11/2022,ORANGE SA,AA,Orange France,04601,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,Blank,,8/9/2022,8/11/2022,ORANGE SA,AA,Orange France,EBQAR,FORMATION,,409
FRANCE,202208 - août,1,,Air,,,,AIR FRANCE,2022-10-10,10/10/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/12/2022,8/14/2022,ORANGE SA,AA,Orange France,NL3QA,REUNION_IRP_MANDATS_SOC,,373
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-23,8/23/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,Blank,,8/21/2022,8/21/2022,ORANGE SA,AA,Orange France,BX8IE,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/4/2022,8/4/2022,ORANGE SA,AA,Orange France,QF6AA,REUNION_IRP_MANDATS_SOC,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-16,10/16/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/4/2022,8/4/2022,ORANGE SA,AA,Orange France,QF6AA,REUNION_IRP_MANDATS_SOC,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-02,11/2/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/4/2022,8/4/2022,ORANGE SA,AA,Orange France,QF6AA,REUNION_IRP_MANDATS_SOC,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-07,11/7/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/4/2022,8/4/2022,ORANGE SA,AA,Orange France,QF6AA,REUNION_IRP_MANDATS_SOC,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-23,11/23/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/4/2022,8/4/2022,ORANGE SA,AA,Orange France,QF6AA,REUNION_IRP_MANDATS_SOC,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-25,10/25/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,ORANGE SA,AA,Orange France,QF6AA,REUNION_IRP_MANDATS_SOC,,409
FRANCE,202208 - août,1,,Air,,,,AIR FRANCE,2022-09-23,9/23/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/10/2022,8/16/2022,ORANGE SA,AA,Orange France,LCLLC,REUNION_IRP_MANDATS_SOC,,430
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-30,9/30/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,Blank,,8/29/2022,8/30/2022,ORANGE SA,AA,Orange France,BSFDT,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/26/2022,8/26/2022,ORANGE SA,AA,Orange France,ECOEX,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,ORANGE SA,AA,Orange France,CWKDN,ACTIVITE_EQUIPE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-15,9/15/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/22/2022,8/22/2022,ORANGE SA,AA,Orange France,BX8IE,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-25,9/25/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,Blank,,8/16/2022,8/16/2022,ORANGE SA,AA,Orange France,EAYJG,FORMATION,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-04,9/4/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,7/29/2022,8/1/2022,ORANGE SA,AA,Orange France,5MA02,REUNION_IRP_MANDATS_SOC,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-12,9/12/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/24/2022,8/24/2022,ORANGE SA,AA,Orange France,EAYJG,FORMATION,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-26,9/26/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/4/2022,8/4/2022,ORANGE SA,AA,Orange France,DLMDE,REUNION_INTERNE,,409
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,FULL REFUND,,7/29/2022,8/23/2022,ORANGE SA,AA,Orange France,ANP00,ACTION_COMMERCIALE,,-409
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,FULL REFUND,,7/8/2022,8/31/2022,ORANGE SA,AA,Orange France,VPJPR,REUNION_IRP_MANDATS_SOC,,-409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-23,8/23/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/16/2022,8/17/2022,ORANGE SA,AA,Orange France,BX8IE,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-11,9/11/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,Blank,,8/24/2022,8/29/2022,ORANGE SA,AA,Orange France,5MA03,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-18,9/18/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/2/2022,8/2/2022,ORANGE SA,AA,Orange France,5MA03,REUNION_INTERNE,,409
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-18,9/18/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,FULL REFUND,,8/2/2022,8/24/2022,ORANGE SA,AA,Orange France,5MA03,REUNION_INTERNE,,-409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-23,11/23/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/26/2022,8/29/2022,ORANGE SA,AA,Orange France,5MA03,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/4/2022,8/5/2022,ORANGE SA,AA,Orange France,EFQ00,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,7/29/2022,8/1/2022,ORANGE SA,AA,Orange France,ANPVK,ACTION_COMMERCIALE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/22/2022,8/22/2022,ORANGE SA,AA,Orange France,ANPGL,REUNION_INTERNE,,409
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-16,9/16/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,FULL REFUND,,8/1/2022,8/10/2022,ORANGE SA,AA,Orange France,BT6SU,REUNION_INTERNE,,-409
FRANCE,202208 - août,0,,Air,,,,AIR FRANCE,2022-08-30,8/30/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,EXCHANGE,,7/21/2022,8/29/2022,ORANGE SA,AA,Orange France,BULEC,REUNION_IRP_MANDATS_SOC,,373
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-12,9/12/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/17/2022,8/17/2022,ORANGE SA,AA,Orange France,CER00,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,ORANGE SA,AA,Orange France,EAYIG,FORMATION,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,Blank,,8/29/2022,8/30/2022,ORANGE SA,AA,Orange France,CJREV,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-23,8/23/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/10/2022,8/10/2022,ORANGE SA,AA,Orange France,EAYFG,ACTION_COMMERCIALE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-01,9/1/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/30/2022,8/30/2022,ORANGE SA,AA,Orange France,EAYFG,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-12,9/12/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,ORANGE SA,AA,Orange France,NL3QB,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,Blank,,8/5/2022,8/8/2022,ORANGE SA,AA,Orange France,EAYGF,FORMATION,,409
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-18,9/18/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,FULL REFUND,,7/13/2022,8/5/2022,ORANGE SA,AA,Orange France,EAYGF,FORMATION,,-409
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,FULL REFUND,,7/13/2022,8/5/2022,ORANGE SA,AA,Orange France,EAYGF,FORMATION,,-409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/5/2022,8/8/2022,ORANGE SA,AA,Orange France,DLBDE,FORMATION,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-23,11/23/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/5/2022,8/8/2022,ORANGE SA,AA,Orange France,DLBDE,FORMATION,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/25/2022,8/26/2022,ORANGE SA,AA,Orange France,EAYIG,FORMATION,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-23,9/23/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/19/2022,8/19/2022,ORANGE SA,AA,Orange France,GPA05,REUNION_IRP_MANDATS_SOC,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-05,9/5/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,Blank,,8/18/2022,8/19/2022,ORANGE SA,AA,Orange France,NL3QS,REUNION_IRP_MANDATS_SOC,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-01,9/1/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,Blank,,8/26/2022,8/27/2022,ORANGE SA,AA,Orange France,NL3QS,REUNION_IRP_MANDATS_SOC,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,Blank,,8/9/2022,8/11/2022,ORANGE SA,AA,Orange France,EBQAR,FORMATION,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,ORANGE SA,AA,Orange France,NL3QB,REUNION_INTERNE,,409
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,FULL REFUND,,8/25/2022,8/26/2022,ORANGE SA,AA,Orange France,NL3QB,REUNION_INTERNE,,-409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/26/2022,8/26/2022,ORANGE SA,AA,Orange France,NL3QB,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-04,10/4/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/16/2022,8/16/2022,ORANGE SA,AA,Orange France,CFY03,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,FIRST,,,Blank,,8/16/2022,8/18/2022,ORANGE SA,AA,Orange France,BTNCX,REUNION_IRP_MANDATS_SOC,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,ORANGE SA,AA,Orange France,DEITZ,REUNION_INTERNE,,409
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,MARSEILLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->PARIS,COACH,,,Blank,,8/19/2022,8/19/2022,ORANGE SA,AA,Orange France,CDJBB,REUNION_IRP_MANDATS_SOC,,409
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-02,9/2/2022,,MARSEILLE,VICHY,FRANCE,FRANCE,EUROPE,EUROPE,MARSEILLE->VICHY,COACH,,,UNKNOWN,,8/23/2022,8/24/2022,ORANGE SA,AA,Orange France,AMY97,REUNION_IRP_MANDATS_SOC,,-217
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-10,9/10/2022,,MASSY,MARSEILLE,FRANCE,FRANCE,EUROPE,EUROPE,MASSY->MARSEILLE,COACH,,,Blank,,8/24/2022,8/29/2022,ORANGE SA,AA,Orange France,PRMSE,REUNION_IRP_MANDATS_SOC,,403
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,MASSY,MARSEILLE,FRANCE,FRANCE,EUROPE,EUROPE,MASSY->MARSEILLE,COACH,,,Blank,,8/26/2022,8/26/2022,ORANGE SA,AA,Orange France,ECOEX,REUNION_INTERNE,,403
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-26,8/26/2022,,MASSY,MARSEILLE,FRANCE,FRANCE,EUROPE,EUROPE,MASSY->MARSEILLE,FIRST,,,Blank,,8/18/2022,8/19/2022,ORANGE SA,AA,Orange France,PRMFF,REUNION_IRP_MANDATS_SOC,,403
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-05,9/5/2022,,MASSY,MARSEILLE,FRANCE,FRANCE,EUROPE,EUROPE,MASSY->MARSEILLE,COACH,,,FULL REFUND,,6/24/2022,8/26/2022,ORANGE SA,AA,Orange France,DHJDE,REUNION_IRP_MANDATS_SOC,,-403
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,METZ,STRASBOURG,FRANCE,FRANCE,EUROPE,EUROPE,METZ->STRASBOURG,COACH,,,Blank,,8/22/2022,8/22/2022,ORANGE SA,AA,Orange France,ECSCX,FORMATION,,79
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-17,10/17/2022,,NANTES,BORDEAUX,FRANCE,FRANCE,EUROPE,EUROPE,NANTES->BORDEAUX,FIRST,,,Blank,,8/19/2022,8/19/2022,ORANGE SA,AA,Orange France,DTH01,REUNION_IRP_MANDATS_SOC,,171
FRANCE,202208 - août,1,,Air,,,,AIR FRANCE,2022-11-17,11/17/2022,,NANTES,TOULOUSE,FRANCE,FRANCE,EUROPE,EUROPE,NANTES->TOULOUSE,COACH,,,Blank,,8/11/2022,8/11/2022,ORANGE SA,AA,Orange France,CLV01,REUNION_INTERNE,,294
FRANCE,202208 - août,1,,Air,,,,AIR FRANCE,2020-03-17,3/17/2020,,NANTES,TOULOUSE,FRANCE,FRANCE,EUROPE,EUROPE,NANTES->TOULOUSE,COACH,,,Blank,,1/31/2020,8/3/2022,ORANGE SA,AA,Orange France,CWKDN,INTERVENTION_TECHNIQUE,,294
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-08,9/8/2022,,ORTHEZ,BORDEAUX,FRANCE,FRANCE,EUROPE,EUROPE,ORTHEZ->BORDEAUX,COACH,,,Blank,,8/25/2022,8/25/2022,ORANGE SA,AA,Orange France,ISOPS,REUNION_INTERNE,,93
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-09,9/9/2022,,PARIS,ABBEVILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->ABBEVILLE,COACH,,,Blank,,8/10/2022,8/10/2022,ORANGE SA,AA,Orange France,NDFPT,FORMATION,,86
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-09,9/9/2022,,PARIS,ABBEVILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->ABBEVILLE,COACH,,,FULL REFUND,,8/10/2022,8/25/2022,ORANGE SA,AA,Orange France,NDFPT,FORMATION,,-86
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-08,9/8/2022,,PARIS,AMSTERDAM,FRANCE,NETHERLANDS,EUROPE,EUROPE,PARIS->AMSTERDAM,COACH,,,Blank,,8/22/2022,8/25/2022,ORANGE SA,AA,Orange France,TELA1,REUNION_EXTERNE,,265
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-08,9/8/2022,,PARIS,AMSTERDAM,FRANCE,NETHERLANDS,EUROPE,EUROPE,PARIS->AMSTERDAM,COACH,,,Blank,,8/22/2022,8/25/2022,ORANGE SA,AA,Orange France,AS7V8,COLLOQUE_CONGRES,,265
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-31,8/31/2022,,PARIS,ANGOULEME,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->ANGOULEME,COACH,,,Blank,,8/19/2022,8/19/2022,ORANGE SA,AA,Orange France,PRRPO,REUNION_INTERNE,,242
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,PARIS,BRIGNOLES,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->BRIGNOLES,COACH,,,Blank,,8/3/2022,8/3/2022,ORANGE SA,AA,Orange France,CQJN6,REUNION_INTERNE,,414
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,PARIS,BRIGNOLES,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->BRIGNOLES,COACH,,,Blank,,8/17/2022,8/17/2022,ORANGE SA,AA,Orange France,LVSSK,REUNION_IRP_MANDATS_SOC,,414
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-15,9/15/2022,,PARIS,BRIGNOLES,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->BRIGNOLES,COACH,,,Blank,,8/30/2022,8/31/2022,ORANGE SA,AA,Orange France,ECOEX,FORMATION,,414
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,PARIS,BRIGNOLES,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->BRIGNOLES,COACH,,,Blank,,8/16/2022,8/17/2022,ORANGE SA,AA,Orange France,CQJN6,REUNION_INTERNE,,414
