Country,Invoice_Month,O&D_Net_Count,PNR,Primary_Product_Code,Carrier_Code_Validating,Low_Cost_Indicator,Abonnement_SNCF,Carrier_Validating,Departure_Date,Arrival_Date,Ticket_Number,Origin_City,Destination_City,Origin_Country,Destination_Country,Origin_Region,Destination_Region,Directional_City_Pair,Class_Type,O&D_Class_of_Service_Invoice_Predominant,Round_Trip_Indicator,Exchange_Refund_Code,Reason_Code_Description,Booking_Date,Invoice_Date,Client_ID_Name,Level_4_Division_code,Level_4_Division_Desc,Level_12_CDR_Code,Customer_Defined_05,Customer_Defined_06,O&D_Mileage
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-23,9/23/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,8/2/2022,9/20/2022,ORANGE SA,AA,Orange France,BSKED,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-23,9/23/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,8/2/2022,9/23/2022,ORANGE SA,AA,Orange France,BSKED,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/19/2022,9/19/2022,ORANGE SA,AA,Orange France,EBLR1,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/16/2022,9/16/2022,ORANGE SA,AA,Orange France,HDMSP,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-26,9/26/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/23/2022,9/23/2022,ORANGE SA,AA,Orange France,HDMSP,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-12,10/12/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/16/2022,9/16/2022,ORANGE SA,AA,Orange France,HDMSP,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-15,9/15/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/5/2022,9/5/2022,ORANGE SA,AA,Orange France,ANPGL,ACTION_COMMERCIALE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-15,9/15/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/12/2022,9/12/2022,ORANGE SA,AA,Orange France,CFY04,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/15/2022,9/15/2022,ORANGE SA,AA,Orange France,CFY04,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-05,10/5/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/28/2022,9/28/2022,ORANGE SA,AA,Orange France,CFFDC,ACTION_COMMERCIALE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-03,10/3/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/7/2022,9/7/2022,ORANGE SA,AA,Orange France,BQVVA,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-18,10/18/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/22/2022,9/23/2022,ORANGE SA,AA,Orange France,BRDFO,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-20,10/20/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/13/2022,9/13/2022,ORANGE SA,AA,Orange France,UIBTE,ACTIVITE_EQUIPE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/16/2022,9/16/2022,ORANGE SA,AA,Orange France,ODBDC,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-21,11/21/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/24/2022,9/26/2022,ORANGE SA,AA,Orange France,BSDDT,REUNION_EXTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/12/2022,9/13/2022,ORANGE SA,AA,Orange France,BSDDT,REUNION_EXTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/12/2022,9/13/2022,ORANGE SA,AA,Orange France,BSDDT,REUNION_EXTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/26/2022,9/26/2022,ORANGE SA,AA,Orange France,12016,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-15,11/15/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/15/2022,9/16/2022,ORANGE SA,AA,Orange France,A9T2B,REUNION_IRP_MANDATS_SOC,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,8/31/2022,9/1/2022,ORANGE SA,AA,Orange France,LCLLC,REUNION_IRP_MANDATS_SOC,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/21/2022,9/21/2022,ORANGE SA,AA,Orange France,NL7DS,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/5/2022,9/5/2022,ORANGE SA,AA,Orange France,AMDDV,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/20/2022,9/20/2022,ORANGE SA,AA,Orange France,VRHAV,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-16,9/16/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/2/2022,9/2/2022,ORANGE SA,AA,Orange France,FEACA,REUNION_IRP_MANDATS_SOC,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-23,9/23/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/22/2022,9/22/2022,ORANGE SA,AA,Orange France,EBLRW,ACTION_COMMERCIALE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-16,9/16/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/13/2022,9/13/2022,ORANGE SA,AA,Orange France,UIBER,ACTIVITE_EQUIPE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-16,9/16/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/13/2022,9/13/2022,ORANGE SA,AA,Orange France,UIBER,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-16,9/16/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/13/2022,9/19/2022,ORANGE SA,AA,Orange France,UIBER,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/26/2022,9/26/2022,ORANGE SA,AA,Orange France,NL7DS,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/19/2022,9/19/2022,ORANGE SA,AA,Orange France,DLTDE,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/18/2022,9/19/2022,ORANGE SA,AA,Orange France,CLV01,REUNION_EXTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-11,10/11/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/23/2022,9/24/2022,ORANGE SA,AA,Orange France,HDMDS,REUNION_IRP_MANDATS_SOC,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/15/2022,9/15/2022,ORANGE SA,AA,Orange France,DPP03,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-17,10/17/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/21/2022,9/21/2022,ORANGE SA,AA,Orange France,AR8OT,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/13/2022,9/13/2022,ORANGE SA,AA,Orange France,BSD1D,REUNION_EXTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-19,10/19/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/14/2022,9/14/2022,ORANGE SA,AA,Orange France,BSD1D,REUNION_EXTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-05,10/5/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/28/2022,9/28/2022,ORANGE SA,AA,Orange France,BSD1D,REUNION_EXTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-12,9/12/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/5/2022,9/5/2022,ORANGE SA,AA,Orange France,BSD1D,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/24/2022,9/24/2022,ORANGE SA,AA,Orange France,BSD1D,REUNION_EXTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/16/2022,9/19/2022,ORANGE SA,AA,Orange France,NL1Q7,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-22,9/22/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/13/2022,9/19/2022,ORANGE SA,AA,Orange France,NL1Q7,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/13/2022,9/14/2022,ORANGE SA,AA,Orange France,NL1Q7,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,8/26/2022,9/5/2022,ORANGE SA,AA,Orange France,NL1Q7,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/5/2022,9/5/2022,ORANGE SA,AA,Orange France,BSDDC,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/9/2022,9/12/2022,ORANGE SA,AA,Orange France,CFY09,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-20,10/20/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/13/2022,9/14/2022,ORANGE SA,AA,Orange France,EBLD1,FORMATION,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-22,9/22/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/15/2022,9/15/2022,ORANGE SA,AA,Orange France,AMD52,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,7/29/2022,9/7/2022,ORANGE SA,AA,Orange France,ANPVK,ACTIVITE_EQUIPE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/19/2022,9/20/2022,ORANGE SA,AA,Orange France,BTNCX,COLLOQUE_CONGRES,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-09,9/9/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/1/2022,9/1/2022,ORANGE SA,AA,Orange France,ERA00,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-15,9/15/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/12/2022,9/12/2022,ORANGE SA,AA,Orange France,LVSSC,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,6/28/2022,9/27/2022,ORANGE SA,AA,Orange France,NL1Q7,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/2/2022,9/2/2022,ORANGE SA,AA,Orange France,A9T2B,REUNION_IRP_MANDATS_SOC,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-04,11/4/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/28/2022,9/28/2022,ORANGE SA,AA,Orange France,A9T2B,REUNION_IRP_MANDATS_SOC,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/7/2022,9/7/2022,ORANGE SA,AA,Orange France,MGO03,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/29/2022,9/29/2022,ORANGE SA,AA,Orange France,CLXUX,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/27/2022,9/27/2022,ORANGE SA,AA,Orange France,CLXUX,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/27/2022,9/27/2022,ORANGE SA,AA,Orange France,CLXUX,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-05,10/5/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/27/2022,9/28/2022,ORANGE SA,AA,Orange France,CLXUX,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-26,10/26/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/26/2022,9/26/2022,ORANGE SA,AA,Orange France,BSKSN,COLLOQUE_CONGRES,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-30,9/30/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/17/2022,9/17/2022,ORANGE SA,AA,Orange France,HTD01,REUNION_IRP_MANDATS_SOC,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-20,10/20/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/22/2022,9/22/2022,ORANGE SA,AA,Orange France,UIBLK,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/6/2022,9/6/2022,ORANGE SA,AA,Orange France,A9XC1,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/14/2022,9/14/2022,ORANGE SA,AA,Orange France,DLTDE,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/19/2022,9/19/2022,ORANGE SA,AA,Orange France,BQBMK,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/14/2022,9/15/2022,ORANGE SA,AA,Orange France,BSKED,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/14/2022,9/15/2022,ORANGE SA,AA,Orange France,BSKED,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-08,9/8/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,FIRST,,,Blank,,8/31/2022,9/8/2022,ORANGE SA,AA,Orange France,A9TBA,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-05,9/5/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/2/2022,9/2/2022,ORANGE SA,AA,Orange France,BSDDC,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/5/2022,9/5/2022,ORANGE SA,AA,Orange France,BSDDC,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/13/2022,9/15/2022,ORANGE SA,AA,Orange France,HDMDS,REUNION_IRP_MANDATS_SOC,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-11,10/11/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/13/2022,9/14/2022,ORANGE SA,AA,Orange France,HDMDS,REUNION_IRP_MANDATS_SOC,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/6/2022,9/7/2022,ORANGE SA,AA,Orange France,VRHAV,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-04,10/4/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/20/2022,9/20/2022,ORANGE SA,AA,Orange France,ECHAD,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-20,10/20/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/12/2022,9/12/2022,ORANGE SA,AA,Orange France,UIBPB,ACTIVITE_EQUIPE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/5/2022,9/5/2022,ORANGE SA,AA,Orange France,VRHAV,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-13,10/13/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/27/2022,9/27/2022,ORANGE SA,AA,Orange France,BSMAU,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-26,10/26/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/27/2022,9/27/2022,ORANGE SA,AA,Orange France,BSMAU,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-24,11/24/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/27/2022,9/27/2022,ORANGE SA,AA,Orange France,BSMAU,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-29,11/29/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/27/2022,9/27/2022,ORANGE SA,AA,Orange France,BSMAU,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/23/2022,9/23/2022,ORANGE SA,AA,Orange France,BSMAU,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-08,9/8/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/5/2022,9/5/2022,ORANGE SA,AA,Orange France,BSM3T,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/5/2022,9/5/2022,ORANGE SA,AA,Orange France,BSM3T,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/5/2022,9/5/2022,ORANGE SA,AA,Orange France,BSM3T,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-23,9/23/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/5/2022,9/5/2022,ORANGE SA,AA,Orange France,BSM3T,REUNION_INTERNE,,125
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-16,10/16/2022,,PARIS,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LILLE,COACH,,,Blank,,9/15/2022,9/26/2022,ORANGE SA,AA,Orange France,RAI03,FORMATION,,125
